date,temperature_2m,relative_humidity_2m,precipitation,rain,snowfall,weather_code,wind_speed_10m,is_day,sunshine_duration
2022-12-31 12:00:00,10.9,98,0.0,0.0,0.0,Cloudy,7.3,Day,0.0
2022-12-31 13:00:00,11.1,99,0.7,0.7,0.0,Drizzle,6.4,Day,0.0
2022-12-31 14:00:00,10.7,100,0.4,0.4,0.0,Light Drizzle,4.5,Day,0.0
2022-12-31 15:00:00,10.8,100,0.2,0.2,0.0,Light Drizzle,3.2,Day,0.0
2022-12-31 16:00:00,10.4,100,0.2,0.2,0.0,Light Drizzle,4.0,Day,0.0
2022-12-31 17:00:00,9.8,100,0.2,0.2,0.0,Light Drizzle,5.0,Night,0.0
2022-12-31 18:00:00,10.6,100,0.2,0.2,0.0,Light Drizzle,4.8,Night,0.0
2022-12-31 19:00:00,9.0,100,0.4,0.4,0.0,Light Drizzle,7.0,Night,0.0
2022-12-31 20:00:00,11.1,100,1.1,1.1,0.0,Heavy Drizzle,6.5,Night,0.0
2022-12-31 21:00:00,11.1,100,0.8,0.8,0.0,Drizzle,5.8,Night,0.0
2022-12-31 22:00:00,11.2,99,1.9,1.9,0.0,Light Rain,7.1,Night,0.0
2022-12-31 23:00:00,10.9,99,1.0,1.0,0.0,Heavy Drizzle,7.0,Night,0.0
2023-01-01 00:00:00,10.7,99,1.0,1.0,0.0,Heavy Drizzle,4.6,Night,0.0
2023-01-01 01:00:00,10.6,98,0.1,0.1,0.0,Light Drizzle,8.1,Night,0.0
2023-01-01 02:00:00,10.5,96,0.0,0.0,0.0,Clear,9.9,Night,0.0
2023-01-01 03:00:00,9.9,95,0.0,0.0,0.0,Clear,10.0,Night,0.0
2023-01-01 04:00:00,9.2,95,0.0,0.0,0.0,Mainly Clear,9.8,Night,0.0
2023-01-01 05:00:00,8.7,94,0.0,0.0,0.0,Mainly Clear,9.9,Night,0.0
2023-01-01 06:00:00,8.0,94,0.0,0.0,0.0,Partly Cloudy,8.2,Night,0.0
2023-01-01 07:00:00,6.8,97,0.0,0.0,0.0,Mainly Clear,6.5,Night,0.0
2023-01-01 08:00:00,8.1,94,0.0,0.0,0.0,Mainly Clear,7.4,Day,0.0
2023-01-01 09:00:00,9.6,90,0.0,0.0,0.0,Mainly Clear,9.9,Day,3600.0
2023-01-01 10:00:00,10.7,84,0.0,0.0,0.0,Cloudy,10.0,Day,3600.0
2023-01-01 11:00:00,11.0,74,0.0,0.0,0.0,Mainly Clear,10.7,Day,3600.0
2023-01-01 12:00:00,11.6,68,0.0,0.0,0.0,Mainly Clear,10.3,Day,3600.0
2023-01-01 13:00:00,11.9,61,0.0,0.0,0.0,Clear,10.8,Day,3600.0
2023-01-01 14:00:00,12.0,57,0.0,0.0,0.0,Clear,9.9,Day,3600.0
2023-01-01 15:00:00,11.8,56,0.0,0.0,0.0,Clear,7.8,Day,3600.0
2023-01-01 16:00:00,10.3,65,0.0,0.0,0.0,Clear,3.8,Day,3600.0
2023-01-01 17:00:00,7.1,76,0.0,0.0,0.0,Clear,5.9,Night,94.6
2023-01-01 18:00:00,5.5,83,0.0,0.0,0.0,Clear,5.9,Night,0.0
2023-01-01 19:00:00,5.0,82,0.0,0.0,0.0,Clear,5.9,Night,0.0
2023-01-01 20:00:00,6.2,83,0.0,0.0,0.0,Clear,7.4,Night,0.0
2023-01-01 21:00:00,5.2,86,0.0,0.0,0.0,Mainly Clear,4.5,Night,0.0
2023-01-01 22:00:00,5.9,83,0.0,0.0,0.0,Cloudy,4.3,Night,0.0
2023-01-01 23:00:00,6.3,82,0.0,0.0,0.0,Cloudy,4.9,Night,0.0
2023-01-02 00:00:00,6.6,83,0.0,0.0,0.0,Partly Cloudy,3.4,Night,0.0
2023-01-02 01:00:00,5.7,86,0.0,0.0,0.0,Mainly Clear,5.0,Night,0.0
2023-01-02 02:00:00,4.6,90,0.0,0.0,0.0,Mainly Clear,4.8,Night,0.0
2023-01-02 03:00:00,5.2,91,0.0,0.0,0.0,Clear,4.9,Night,0.0
2023-01-02 04:00:00,4.7,91,0.0,0.0,0.0,Clear,5.4,Night,0.0
2023-01-02 05:00:00,4.6,90,0.0,0.0,0.0,Mainly Clear,5.4,Night,0.0
2023-01-02 06:00:00,4.7,90,0.0,0.0,0.0,Partly Cloudy,4.8,Night,0.0
2023-01-02 07:00:00,5.1,90,0.0,0.0,0.0,Cloudy,4.8,Night,0.0
2023-01-02 08:00:00,5.9,89,0.0,0.0,0.0,Cloudy,3.9,Day,0.0
2023-01-02 09:00:00,7.0,85,0.0,0.0,0.0,Cloudy,4.5,Day,0.0
2023-01-02 10:00:00,8.5,83,0.0,0.0,0.0,Cloudy,3.6,Day,212.45
2023-01-02 11:00:00,10.1,76,0.0,0.0,0.0,Cloudy,2.4,Day,2209.79
2023-01-02 12:00:00,11.2,71,0.0,0.0,0.0,Partly Cloudy,1.8,Day,3600.0
2023-01-02 13:00:00,12.2,67,0.0,0.0,0.0,Partly Cloudy,2.1,Day,3600.0
2023-01-02 14:00:00,12.7,66,0.0,0.0,0.0,Mainly Clear,3.7,Day,3600.0
2023-01-02 15:00:00,12.9,67,0.0,0.0,0.0,Partly Cloudy,5.6,Day,3600.0
2023-01-02 16:00:00,11.3,76,0.0,0.0,0.0,Cloudy,4.0,Day,1896.94
2023-01-02 17:00:00,9.5,82,0.2,0.2,0.0,Light Drizzle,3.9,Night,0.0
2023-01-02 18:00:00,8.6,86,0.0,0.0,0.0,Partly Cloudy,3.7,Night,0.0
2023-01-02 19:00:00,7.8,91,0.0,0.0,0.0,Partly Cloudy,5.0,Night,0.0
2023-01-02 20:00:00,9.0,87,0.0,0.0,0.0,Cloudy,4.2,Night,0.0
2023-01-02 21:00:00,8.5,92,0.0,0.0,0.0,Cloudy,3.9,Night,0.0
2023-01-02 22:00:00,8.7,92,0.3,0.3,0.0,Light Drizzle,2.8,Night,0.0
2023-01-02 23:00:00,8.3,95,0.1,0.1,0.0,Light Drizzle,2.7,Night,0.0
2023-01-03 00:00:00,8.4,96,0.0,0.0,0.0,Cloudy,3.4,Night,0.0
2023-01-03 01:00:00,8.2,98,0.0,0.0,0.0,Cloudy,3.5,Night,0.0
2023-01-03 02:00:00,8.2,97,0.0,0.0,0.0,Cloudy,4.6,Night,0.0
2023-01-03 03:00:00,8.2,94,0.0,0.0,0.0,Cloudy,5.1,Night,0.0
2023-01-03 04:00:00,8.1,93,0.0,0.0,0.0,Cloudy,3.5,Night,0.0
2023-01-03 05:00:00,8.2,94,0.0,0.0,0.0,Cloudy,5.9,Night,0.0
2023-01-03 06:00:00,7.6,97,0.0,0.0,0.0,Cloudy,3.3,Night,0.0
2023-01-03 07:00:00,6.4,99,0.0,0.0,0.0,Cloudy,4.7,Night,0.0
2023-01-03 08:00:00,8.0,98,0.0,0.0,0.0,Cloudy,4.3,Day,0.0
2023-01-03 09:00:00,8.6,96,1.0,1.0,0.0,Heavy Drizzle,5.1,Day,0.0
2023-01-03 10:00:00,9.4,97,0.2,0.2,0.0,Light Drizzle,3.4,Day,0.0
2023-01-03 11:00:00,9.0,97,3.1,3.1,0.0,Rain,1.8,Day,0.0
2023-01-03 12:00:00,8.9,98,2.6,2.6,0.0,Rain,4.4,Day,0.0
2023-01-03 13:00:00,9.4,97,1.0,1.0,0.0,Heavy Drizzle,7.8,Day,0.0
2023-01-03 14:00:00,10.3,97,1.1,1.1,0.0,Heavy Drizzle,8.8,Day,0.0
2023-01-03 15:00:00,11.9,97,0.2,0.2,0.0,Light Drizzle,11.9,Day,0.0
2023-01-03 16:00:00,12.7,97,0.0,0.0,0.0,Cloudy,12.0,Day,0.0
2023-01-03 17:00:00,12.9,97,0.0,0.0,0.0,Cloudy,10.0,Night,0.0
2023-01-03 18:00:00,12.9,97,0.0,0.0,0.0,Partly Cloudy,9.0,Night,0.0
2023-01-03 19:00:00,10.1,100,0.0,0.0,0.0,Cloudy,6.5,Night,0.0
2023-01-03 20:00:00,11.4,99,0.2,0.2,0.0,Light Drizzle,6.5,Night,0.0
2023-01-03 21:00:00,11.7,98,0.0,0.0,0.0,Partly Cloudy,8.6,Night,0.0
2023-01-03 22:00:00,11.8,97,0.0,0.0,0.0,Partly Cloudy,8.2,Night,0.0
2023-01-03 23:00:00,11.9,96,0.0,0.0,0.0,Partly Cloudy,7.9,Night,0.0
2023-01-04 00:00:00,11.9,97,0.0,0.0,0.0,Partly Cloudy,8.4,Night,0.0
2023-01-04 01:00:00,12.3,96,0.1,0.1,0.0,Light Drizzle,10.3,Night,0.0
2023-01-04 02:00:00,12.4,95,0.0,0.0,0.0,Cloudy,10.8,Night,0.0
2023-01-04 03:00:00,13.0,93,0.0,0.0,0.0,Mainly Clear,11.3,Night,0.0
2023-01-04 04:00:00,12.3,96,0.0,0.0,0.0,Mainly Clear,8.4,Night,0.0
2023-01-04 05:00:00,12.4,97,0.0,0.0,0.0,Mainly Clear,9.2,Night,0.0
2023-01-04 06:00:00,12.6,97,0.0,0.0,0.0,Mainly Clear,9.9,Night,0.0
2023-01-04 07:00:00,10.2,99,0.0,0.0,0.0,Partly Cloudy,6.4,Night,0.0
2023-01-04 08:00:00,11.9,98,0.0,0.0,0.0,Mainly Clear,5.8,Day,0.0
2023-01-04 09:00:00,13.5,94,0.0,0.0,0.0,Mainly Clear,8.9,Day,3600.0
2023-01-04 10:00:00,15.0,92,0.0,0.0,0.0,Mainly Clear,6.1,Day,3600.0
2023-01-04 11:00:00,16.3,87,0.0,0.0,0.0,Mainly Clear,5.0,Day,3600.0
2023-01-04 12:00:00,17.4,82,0.0,0.0,0.0,Mainly Clear,5.3,Day,3600.0
2023-01-04 13:00:00,18.1,79,0.0,0.0,0.0,Mainly Clear,5.2,Day,3600.0
2023-01-04 14:00:00,17.3,82,0.0,0.0,0.0,Mainly Clear,7.9,Day,3600.0
2023-01-04 15:00:00,15.7,89,0.0,0.0,0.0,Mainly Clear,5.7,Day,0.0
2023-01-04 16:00:00,14.1,95,0.0,0.0,0.0,Cloudy,5.0,Day,0.0
2023-01-04 17:00:00,12.6,99,0.3,0.3,0.0,Light Drizzle,5.5,Night,0.0
2023-01-04 18:00:00,11.8,100,0.7,0.7,0.0,Drizzle,5.9,Night,0.0
2023-01-04 19:00:00,9.6,99,0.9,0.9,0.0,Drizzle,4.3,Night,0.0
2023-01-04 20:00:00,11.5,98,0.3,0.3,0.0,Light Drizzle,3.6,Night,0.0
2023-01-04 21:00:00,11.5,100,0.0,0.0,0.0,Cloudy,2.7,Night,0.0
2023-01-04 22:00:00,11.4,100,0.0,0.0,0.0,Cloudy,2.5,Night,0.0
2023-01-04 23:00:00,10.9,100,0.0,0.0,0.0,Cloudy,2.8,Night,0.0
2023-01-05 00:00:00,10.9,100,0.0,0.0,0.0,Cloudy,2.1,Night,0.0
2023-01-05 01:00:00,11.3,99,0.0,0.0,0.0,Cloudy,2.7,Night,0.0
2023-01-05 02:00:00,12.7,99,0.0,0.0,0.0,Cloudy,6.0,Night,0.0
2023-01-05 03:00:00,13.2,98,0.0,0.0,0.0,Cloudy,5.8,Night,0.0
2023-01-05 04:00:00,12.6,99,0.0,0.0,0.0,Mainly Clear,6.8,Night,0.0
2023-01-05 05:00:00,11.6,100,0.0,0.0,0.0,Partly Cloudy,5.7,Night,0.0
2023-01-05 06:00:00,11.1,99,0.0,0.0,0.0,Mainly Clear,5.4,Night,0.0
2023-01-05 07:00:00,7.9,99,0.0,0.0,0.0,Cloudy,4.2,Night,0.0
2023-01-05 08:00:00,8.4,97,0.0,0.0,0.0,Cloudy,7.5,Day,0.0
2023-01-05 09:00:00,8.7,96,0.0,0.0,0.0,Cloudy,5.8,Day,662.35
2023-01-05 10:00:00,9.4,92,0.0,0.0,0.0,Cloudy,6.3,Day,898.7
2023-01-05 11:00:00,10.6,87,0.0,0.0,0.0,Cloudy,4.9,Day,3600.0
2023-01-05 12:00:00,11.3,84,0.0,0.0,0.0,Cloudy,4.6,Day,2286.18
2023-01-05 13:00:00,11.4,82,0.0,0.0,0.0,Cloudy,5.0,Day,0.0
2023-01-05 14:00:00,10.6,83,0.0,0.0,0.0,Cloudy,6.1,Day,0.0
2023-01-05 15:00:00,10.2,82,0.0,0.0,0.0,Partly Cloudy,7.3,Day,0.0
2023-01-05 16:00:00,9.8,83,0.0,0.0,0.0,Cloudy,6.0,Day,0.0
2023-01-05 17:00:00,9.4,87,0.0,0.0,0.0,Cloudy,4.5,Night,0.0
2023-01-05 18:00:00,8.9,92,0.0,0.0,0.0,Cloudy,6.7,Night,0.0
2023-01-05 19:00:00,7.5,95,0.0,0.0,0.0,Cloudy,3.4,Night,0.0
2023-01-05 20:00:00,8.3,91,0.0,0.0,0.0,Cloudy,4.2,Night,0.0
2023-01-05 21:00:00,8.1,91,0.0,0.0,0.0,Cloudy,3.3,Night,0.0
2023-01-05 22:00:00,8.0,89,0.0,0.0,0.0,Cloudy,4.5,Night,0.0
2023-01-05 23:00:00,7.7,87,0.0,0.0,0.0,Cloudy,6.2,Night,0.0
2023-01-06 00:00:00,7.1,87,0.1,0.1,0.0,Light Drizzle,6.7,Night,0.0
2023-01-06 01:00:00,6.6,90,0.4,0.4,0.0,Light Drizzle,5.7,Night,0.0
2023-01-06 02:00:00,6.3,95,1.3,1.3,0.0,Light Rain,5.7,Night,0.0
2023-01-06 03:00:00,6.1,96,1.2,1.2,0.0,Heavy Drizzle,6.1,Night,0.0
2023-01-06 04:00:00,6.0,97,1.6,1.6,0.0,Light Rain,4.7,Night,0.0
2023-01-06 05:00:00,5.5,98,1.3,1.3,0.0,Light Rain,6.9,Night,0.0
2023-01-06 06:00:00,5.0,97,0.0,0.0,0.0,Cloudy,5.2,Night,0.0
2023-01-06 07:00:00,5.2,97,0.3,0.3,0.0,Light Drizzle,3.3,Night,0.0
2023-01-06 08:00:00,5.9,98,0.2,0.2,0.0,Light Drizzle,3.4,Day,0.0
2023-01-06 09:00:00,6.2,96,0.4,0.4,0.0,Light Drizzle,3.4,Day,0.0
2023-01-06 10:00:00,6.7,91,0.1,0.1,0.0,Light Drizzle,1.3,Day,0.0
2023-01-06 11:00:00,7.0,93,0.6,0.6,0.0,Drizzle,4.1,Day,0.0
2023-01-06 12:00:00,7.8,85,0.1,0.1,0.0,Light Drizzle,5.0,Day,0.0
2023-01-06 13:00:00,7.5,83,1.9,1.9,0.0,Light Rain,8.5,Day,904.05
2023-01-06 14:00:00,8.0,77,0.1,0.1,0.0,Light Drizzle,5.5,Day,3398.77
2023-01-06 15:00:00,8.8,69,0.0,0.0,0.0,Mainly Clear,7.5,Day,3600.0
2023-01-06 16:00:00,8.2,70,0.0,0.0,0.0,Clear,5.7,Day,3600.0
2023-01-06 17:00:00,6.1,75,0.0,0.0,0.0,Clear,6.1,Night,255.04
2023-01-06 18:00:00,5.3,77,0.0,0.0,0.0,Clear,7.5,Night,0.0
2023-01-06 19:00:00,5.1,80,0.0,0.0,0.0,Partly Cloudy,7.4,Night,0.0
2023-01-06 20:00:00,5.1,75,0.0,0.0,0.0,Mainly Clear,9.8,Night,0.0
2023-01-06 21:00:00,4.1,76,0.0,0.0,0.0,Mainly Clear,10.1,Night,0.0
2023-01-06 22:00:00,3.4,78,0.0,0.0,0.0,Clear,9.3,Night,0.0
2023-01-06 23:00:00,2.6,81,0.0,0.0,0.0,Clear,8.7,Night,0.0
2023-01-07 00:00:00,2.0,83,0.0,0.0,0.0,Clear,7.9,Night,0.0
2023-01-07 01:00:00,1.6,82,0.0,0.0,0.0,Clear,7.7,Night,0.0
2023-01-07 02:00:00,1.2,81,0.0,0.0,0.0,Clear,7.0,Night,0.0
2023-01-07 03:00:00,0.9,81,0.0,0.0,0.0,Clear,6.7,Night,0.0
2023-01-07 04:00:00,0.7,81,0.0,0.0,0.0,Clear,7.2,Night,0.0
2023-01-07 05:00:00,0.6,81,0.0,0.0,0.0,Mainly Clear,7.5,Night,0.0
2023-01-07 06:00:00,0.7,79,0.0,0.0,0.0,Cloudy,7.0,Night,0.0
2023-01-07 07:00:00,1.8,76,0.0,0.0,0.0,Partly Cloudy,5.9,Night,0.0
2023-01-07 08:00:00,3.0,70,0.0,0.0,0.0,Cloudy,8.3,Day,0.0
2023-01-07 09:00:00,3.7,69,0.0,0.0,0.0,Cloudy,7.6,Day,0.0
2023-01-07 10:00:00,4.5,67,0.0,0.0,0.0,Cloudy,7.7,Day,0.0
2023-01-07 11:00:00,5.8,64,0.0,0.0,0.0,Mainly Clear,8.1,Day,3600.0
2023-01-07 12:00:00,7.2,58,0.0,0.0,0.0,Clear,9.1,Day,3600.0
2023-01-07 13:00:00,8.2,49,0.0,0.0,0.0,Mainly Clear,10.9,Day,3600.0
2023-01-07 14:00:00,8.3,45,0.0,0.0,0.0,Cloudy,12.2,Day,3600.0
2023-01-07 15:00:00,7.9,46,0.0,0.0,0.0,Cloudy,12.6,Day,2153.09
2023-01-07 16:00:00,7.1,49,0.0,0.0,0.0,Cloudy,10.9,Day,0.0
2023-01-07 17:00:00,6.0,53,0.0,0.0,0.0,Mainly Clear,9.9,Night,0.0
2023-01-07 18:00:00,4.5,60,0.0,0.0,0.0,Mainly Clear,5.9,Night,0.0
2023-01-07 19:00:00,4.0,64,0.0,0.0,0.0,Clear,7.2,Night,0.0
2023-01-07 20:00:00,3.5,66,0.0,0.0,0.0,Clear,7.6,Night,0.0
2023-01-07 21:00:00,2.6,72,0.0,0.0,0.0,Mainly Clear,6.8,Night,0.0
2023-01-07 22:00:00,2.2,74,0.0,0.0,0.0,Clear,7.1,Night,0.0
2023-01-07 23:00:00,2.1,73,0.0,0.0,0.0,Clear,7.8,Night,0.0
2023-01-08 00:00:00,1.6,73,0.0,0.0,0.0,Clear,7.2,Night,0.0
2023-01-08 01:00:00,1.2,71,0.0,0.0,0.0,Clear,7.0,Night,0.0
2023-01-08 02:00:00,0.9,70,0.0,0.0,0.0,Clear,8.5,Night,0.0
2023-01-08 03:00:00,0.3,72,0.0,0.0,0.0,Clear,8.4,Night,0.0
2023-01-08 04:00:00,-0.4,72,0.0,0.0,0.0,Clear,7.0,Night,0.0
2023-01-08 05:00:00,-1.4,75,0.0,0.0,0.0,Clear,5.0,Night,0.0
2023-01-08 06:00:00,-2.2,80,0.0,0.0,0.0,Clear,4.2,Night,0.0
2023-01-08 07:00:00,-0.9,77,0.0,0.0,0.0,Clear,4.9,Night,0.0
2023-01-08 08:00:00,-0.5,75,0.0,0.0,0.0,Clear,3.7,Day,206.32
2023-01-08 09:00:00,0.9,65,0.0,0.0,0.0,Clear,4.6,Day,3600.0
2023-01-08 10:00:00,1.9,60,0.0,0.0,0.0,Clear,5.3,Day,3600.0
2023-01-08 11:00:00,2.8,59,0.0,0.0,0.0,Clear,3.9,Day,3600.0
2023-01-08 12:00:00,3.6,57,0.0,0.0,0.0,Clear,3.5,Day,3600.0
2023-01-08 13:00:00,4.1,55,0.0,0.0,0.0,Mainly Clear,1.1,Day,3600.0
2023-01-08 14:00:00,4.3,52,0.0,0.0,0.0,Mainly Clear,4.5,Day,3600.0
2023-01-08 15:00:00,4.0,51,0.0,0.0,0.0,Mainly Clear,5.4,Day,3600.0
2023-01-08 16:00:00,3.2,57,0.0,0.0,0.0,Mainly Clear,5.0,Day,3025.85
2023-01-08 17:00:00,1.5,67,0.0,0.0,0.0,Mainly Clear,4.7,Night,0.0
2023-01-08 18:00:00,1.3,76,0.0,0.0,0.0,Mainly Clear,5.7,Night,0.0
2023-01-08 19:00:00,1.8,78,0.0,0.0,0.0,Clear,5.7,Night,0.0
2023-01-08 20:00:00,1.0,86,0.0,0.0,0.0,Mainly Clear,4.5,Night,0.0
2023-01-08 21:00:00,1.6,87,0.0,0.0,0.0,Mainly Clear,5.9,Night,0.0
2023-01-08 22:00:00,1.6,85,0.0,0.0,0.0,Mainly Clear,6.5,Night,0.0
2023-01-08 23:00:00,1.7,83,0.0,0.0,0.0,Cloudy,5.3,Night,0.0
2023-01-09 00:00:00,2.3,81,0.0,0.0,0.0,Cloudy,5.9,Night,0.0
2023-01-09 01:00:00,2.5,81,0.0,0.0,0.0,Cloudy,4.9,Night,0.0
2023-01-09 02:00:00,2.5,83,0.1,0.1,0.0,Light Drizzle,4.3,Night,0.0
2023-01-09 03:00:00,2.1,89,0.5,0.4,0.07,Light Snow,3.6,Night,0.0
2023-01-09 04:00:00,1.9,95,0.3,0.3,0.0,Light Drizzle,2.0,Night,0.0
2023-01-09 05:00:00,1.7,96,0.5,0.3,0.14,Light Snow,2.1,Night,0.0
2023-01-09 06:00:00,1.8,94,0.1,0.1,0.0,Light Drizzle,2.1,Night,0.0
2023-01-09 07:00:00,2.1,95,0.0,0.0,0.0,Cloudy,1.0,Night,0.0
2023-01-09 08:00:00,1.8,96,0.0,0.0,0.0,Mainly Clear,3.1,Day,0.0
2023-01-09 09:00:00,2.8,93,0.0,0.0,0.0,Partly Cloudy,4.7,Day,3600.0
2023-01-09 10:00:00,3.4,90,0.0,0.0,0.0,Mainly Clear,4.2,Day,0.0
2023-01-09 11:00:00,4.8,70,0.0,0.0,0.0,Clear,7.7,Day,3600.0
2023-01-09 12:00:00,6.0,62,0.0,0.0,0.0,Clear,8.5,Day,3600.0
2023-01-09 13:00:00,6.9,57,0.0,0.0,0.0,Clear,10.2,Day,3600.0
2023-01-09 14:00:00,7.3,52,0.0,0.0,0.0,Clear,11.0,Day,3600.0
2023-01-09 15:00:00,7.2,51,0.0,0.0,0.0,Clear,11.1,Day,3600.0
2023-01-09 16:00:00,6.1,55,0.0,0.0,0.0,Clear,9.3,Day,3600.0
2023-01-09 17:00:00,4.0,59,0.0,0.0,0.0,Clear,7.6,Night,788.02
2023-01-09 18:00:00,2.6,64,0.0,0.0,0.0,Clear,7.1,Night,0.0
2023-01-09 19:00:00,1.7,65,0.0,0.0,0.0,Clear,6.7,Night,0.0
2023-01-09 20:00:00,1.2,65,0.0,0.0,0.0,Clear,5.4,Night,0.0
2023-01-09 21:00:00,0.8,69,0.0,0.0,0.0,Clear,5.9,Night,0.0
2023-01-09 22:00:00,1.0,71,0.0,0.0,0.0,Clear,7.4,Night,0.0
2023-01-09 23:00:00,1.3,69,0.0,0.0,0.0,Clear,9.0,Night,0.0
2023-01-10 00:00:00,1.0,69,0.0,0.0,0.0,Clear,7.9,Night,0.0
2023-01-10 01:00:00,0.4,71,0.0,0.0,0.0,Clear,6.9,Night,0.0
2023-01-10 02:00:00,0.3,71,0.0,0.0,0.0,Mainly Clear,7.1,Night,0.0
2023-01-10 03:00:00,0.2,72,0.0,0.0,0.0,Cloudy,6.3,Night,0.0
2023-01-10 04:00:00,0.4,72,0.0,0.0,0.0,Mainly Clear,6.3,Night,0.0
2023-01-10 05:00:00,0.4,73,0.0,0.0,0.0,Partly Cloudy,6.7,Night,0.0
2023-01-10 06:00:00,0.4,76,0.0,0.0,0.0,Partly Cloudy,5.2,Night,0.0
2023-01-10 07:00:00,0.4,83,0.0,0.0,0.0,Cloudy,3.6,Night,0.0
2023-01-10 08:00:00,1.6,79,0.0,0.0,0.0,Cloudy,5.5,Day,0.0
2023-01-10 09:00:00,2.7,75,0.0,0.0,0.0,Cloudy,5.0,Day,437.95
2023-01-10 10:00:00,4.0,69,0.0,0.0,0.0,Cloudy,5.5,Day,2714.16
2023-01-10 11:00:00,5.2,62,0.0,0.0,0.0,Cloudy,6.9,Day,3600.0
2023-01-10 12:00:00,5.9,59,0.0,0.0,0.0,Cloudy,8.3,Day,3600.0
2023-01-10 13:00:00,6.2,56,0.0,0.0,0.0,Cloudy,8.9,Day,3600.0
2023-01-10 14:00:00,6.4,54,0.0,0.0,0.0,Cloudy,8.8,Day,1063.92
2023-01-10 15:00:00,6.2,54,0.0,0.0,0.0,Cloudy,7.4,Day,1765.93
2023-01-10 16:00:00,5.8,58,0.0,0.0,0.0,Cloudy,5.1,Day,0.0
2023-01-10 17:00:00,4.5,62,0.0,0.0,0.0,Cloudy,3.7,Night,0.0
2023-01-10 18:00:00,4.1,63,0.0,0.0,0.0,Cloudy,4.6,Night,0.0
2023-01-10 19:00:00,3.0,63,0.0,0.0,0.0,Partly Cloudy,5.9,Night,0.0
2023-01-10 20:00:00,3.1,63,0.0,0.0,0.0,Partly Cloudy,5.7,Night,0.0
2023-01-10 21:00:00,1.8,71,0.0,0.0,0.0,Cloudy,3.7,Night,0.0
2023-01-10 22:00:00,1.1,77,0.0,0.0,0.0,Cloudy,3.7,Night,0.0
2023-01-10 23:00:00,1.1,78,0.0,0.0,0.0,Partly Cloudy,4.5,Night,0.0
2023-01-11 00:00:00,0.8,76,0.0,0.0,0.0,Cloudy,5.7,Night,0.0
2023-01-11 01:00:00,0.8,72,0.0,0.0,0.0,Mainly Clear,7.4,Night,0.0
2023-01-11 02:00:00,-0.3,78,0.0,0.0,0.0,Clear,7.4,Night,0.0
2023-01-11 03:00:00,-1.1,79,0.0,0.0,0.0,Partly Cloudy,6.3,Night,0.0
2023-01-11 04:00:00,-1.0,77,0.0,0.0,0.0,Cloudy,7.3,Night,0.0
2023-01-11 05:00:00,-0.7,74,0.0,0.0,0.0,Cloudy,8.4,Night,0.0
2023-01-11 06:00:00,-0.9,73,0.0,0.0,0.0,Clear,8.5,Night,0.0
2023-01-11 07:00:00,-0.4,75,0.0,0.0,0.0,Clear,6.2,Night,0.0
2023-01-11 08:00:00,-0.2,76,0.0,0.0,0.0,Partly Cloudy,5.4,Day,47.83
2023-01-11 09:00:00,0.8,71,0.0,0.0,0.0,Partly Cloudy,5.9,Day,3600.0
2023-01-11 10:00:00,1.9,66,0.0,0.0,0.0,Cloudy,5.7,Day,3600.0
2023-01-11 11:00:00,2.8,62,0.0,0.0,0.0,Cloudy,6.3,Day,3600.0
2023-01-11 12:00:00,3.6,56,0.0,0.0,0.0,Cloudy,5.3,Day,3600.0
2023-01-11 13:00:00,3.8,54,0.0,0.0,0.0,Cloudy,5.6,Day,2546.88
2023-01-11 14:00:00,4.0,54,0.0,0.0,0.0,Cloudy,5.9,Day,2503.02
2023-01-11 15:00:00,3.8,54,0.0,0.0,0.0,Partly Cloudy,5.0,Day,2290.58
2023-01-11 16:00:00,3.3,56,0.0,0.0,0.0,Partly Cloudy,4.3,Day,193.87
2023-01-11 17:00:00,1.9,64,0.0,0.0,0.0,Partly Cloudy,4.2,Night,0.0
2023-01-11 18:00:00,1.2,67,0.0,0.0,0.0,Cloudy,4.4,Night,0.0
2023-01-11 19:00:00,0.9,70,0.0,0.0,0.0,Cloudy,6.2,Night,0.0
2023-01-11 20:00:00,0.9,71,0.0,0.0,0.0,Partly Cloudy,6.3,Night,0.0
2023-01-11 21:00:00,0.4,76,0.0,0.0,0.0,Clear,5.2,Night,0.0
2023-01-11 22:00:00,-0.3,80,0.0,0.0,0.0,Partly Cloudy,5.0,Night,0.0
2023-01-11 23:00:00,-0.4,82,0.0,0.0,0.0,Mainly Clear,5.1,Night,0.0
2023-01-12 00:00:00,-0.5,85,0.0,0.0,0.0,Mainly Clear,5.9,Night,0.0
2023-01-12 01:00:00,-0.4,88,0.0,0.0,0.0,Mainly Clear,6.1,Night,0.0
2023-01-12 02:00:00,0.2,88,0.0,0.0,0.0,Mainly Clear,5.9,Night,0.0
2023-01-12 03:00:00,0.2,89,0.0,0.0,0.0,Clear,6.0,Night,0.0
2023-01-12 04:00:00,0.3,90,0.0,0.0,0.0,Cloudy,5.1,Night,0.0
2023-01-12 05:00:00,1.1,89,0.0,0.0,0.0,Cloudy,6.5,Night,0.0
2023-01-12 06:00:00,2.9,85,0.1,0.1,0.0,Light Drizzle,7.1,Night,0.0
2023-01-12 07:00:00,3.0,94,0.1,0.1,0.0,Light Drizzle,5.3,Night,0.0
2023-01-12 08:00:00,3.9,94,0.4,0.4,0.0,Light Drizzle,6.1,Day,0.0
